,Unnamed: 0,date,odds_1,odds_2,players,score,tournament_name,year
7312,,02 Dec 2016,3/50,17/2,Durrant G. - Attard N.,3:0,http://www.oddsportal.com/darts/world/world-masters,2016.0
7313,,27 Sep 2017,77/100,97/100,Hurrell J. - Clemens G.,3:4,http://www.oddsportal.com/darts/world/world-masters,2018.0
7314,,27 Sep 2017,29/50,131/100,McGeeney M. - Phillips M.,4:0,http://www.oddsportal.com/darts/world/world-masters,2018.0
7315,,27 Sep 2017,62/25,3/10,Ratajski K. - Durrant G.,4:2,http://www.oddsportal.com/darts/world/world-masters,2018.0
7316,,27 Sep 2017,9/10,21/25,Williams J. - Menzies C.,0:4,http://www.oddsportal.com/darts/world/world-masters,2018.0
7317,,26 Sep 2017,551/100,1/10,Duijster Y. - Durrant G.,0:3,http://www.oddsportal.com/darts/world/world-masters,2018.0
7318,,26 Sep 2017,29/100,253/100,Ratajski K. - Soutar A.,3:0,http://www.oddsportal.com/darts/world/world-masters,2018.0
7319,,26 Sep 2017,87/50,43/100,McGrath M. - Menzies C.,1:3,http://www.oddsportal.com/darts/world/world-masters,2018.0
7320,,26 Sep 2017,42/25,11/25,O'Shea T. - Williams J.,2:3,http://www.oddsportal.com/darts/world/world-masters,2018.0
7321,,26 Sep 2017,1/1,19/25,Landman C. - Clemens G.,0:3,http://www.oddsportal.com/darts/world/world-masters,2018.0
7322,,26 Sep 2017,79/100,24/25,Montgomery R. - Hurrell J.,0:3,http://www.oddsportal.com/darts/world/world-masters,2018.0
7323,,26 Sep 2017,139/100,11/20,Greebe T. - Phillips M.,0:3,http://www.oddsportal.com/darts/world/world-masters,2018.0
7324,,26 Sep 2017,13/50,67/25,McGeeney M. - Duff N.,3:2,http://www.oddsportal.com/darts/world/world-masters,2018.0
7325,,25 Jul 2010,279/50,11/100,van Barneveld R. - Taylor P.,12:18,http://www.oddsportal.com/darts/world/world-matchplay,2010.0
7326,,24 Jul 2010,25/4,1/10,Whitlock S. - Taylor P.,4:17,http://www.oddsportal.com/darts/world/world-matchplay,2010.0
7327,,24 Jul 2010,19/20,41/50,Wade J. - van Barneveld R.,8:17,http://www.oddsportal.com/darts/world/world-matchplay,2010.0
